approach,dataset,depth,obs_count,mean_train_acc,std_train_acc,mean_test_acc,std_test_acc,mean_solv_time,std_solve_time,mean_gap,std_gap,mean_tdr,std_tdr,mean_fdr,std_fdr,mean_train_cart,mean_test_cart,features,enc_features
FlowOCT,synthetic500_10_4.csv,4,375.0,0.99,0.00666666666666659,0.9879999999999999,0.007999999999999998,491.4337622523308,221.40118875696317,74.9999999999731,49.99999999998206,0.41025641025641024,0.10415433852097385,0.6346153846153846,0.11538461538461545,0.9453333333333334,0.9179999999999999,10.0,18.0
FlowOCT,synthetic500_10_5.csv,5,375.0,0.9586666666666668,0.0026666666666666874,0.9040000000000001,0.011313708498984765,604.354340672493,0.22077851863094802,99.99999999999159,2.9963119028518943e-12,0.2694145758661887,0.07564714990813255,0.7,0.08606629658238708,0.952,0.8960000000000001,10.0,18.0
FlowOCT,synthetic500_30_2.csv,2,375.0,1.0,0.0,1.0,0.0,48.11301290988922,39.54059420985854,0.0,0.0,0.0,0.0,1.0,0.0,0.9186666666666665,0.906,30.0,50.0
FlowOCT,synthetic500_30_3.csv,3,375.0,0.9446666666666668,0.006666666666666643,0.8880000000000001,0.02993325909419157,602.2412890791893,0.17333280599904555,99.99999999998403,3.68393853607958e-12,0.32738095238095233,0.12654935491350772,0.75,0.09622504486493767,0.9359999999999999,0.906,30.0,50.0
FlowOCT,synthetic500_30_4.csv,4,375.0,0.9433333333333334,0.0054974741674902305,0.898,0.022030282189144414,603.8733625411987,0.12490929245949503,99.9999999999749,3.7034832468593866e-11,0.4,0.05443310539518174,0.6428571428571429,0.05832118435198046,0.942,0.8939999999999999,30.0,50.0
FlowOCT,synthetic500_30_5.csv,5,375.0,0.8713333333333333,0.033333333333333354,0.742,0.0555697759577992,895.0147278904915,572.5749151950158,99.99999999999886,1.3690937352746698e-12,0.4136396011396011,0.06687654607432252,0.5671182266009852,0.08275092328735144,0.868,0.744,30.0,50.0
OCT,synthetic100_100_2.csv,2,75.0,1.0,0.0,1.0,0.0,7.643437623977661,6.907698824741968,0.0,0.0,0.0,0.0,1.0,0.0,0.9133333333333333,0.76,100.0,168.0
OCT,synthetic100_100_3.csv,3,75.0,0.9700000000000001,0.04268749491621904,0.8400000000000001,0.08640987597877144,510.2996896505356,183.49927693780498,0.37858206623180285,0.5403328024158319,0.5,0.24743582965269675,0.5,0.24743582965269678,0.8733333333333333,0.74,100.0,168.0
OCT,synthetic100_100_4.csv,4,75.0,0.9866666666666667,0.0,0.73,0.08869423130433376,144.5856032371521,69.49378350172546,0.0834028356964136,0.0,0.8833333333333332,0.11385500851066224,0.14583333333333331,0.14231876063832774,0.97,0.76,100.0,168.0
OCT,synthetic100_100_5.csv,5,75.0,0.9400000000000001,0.05047918529600244,0.56,0.1131370849898476,362.05733889341354,287.4347433970056,0.18804015535353297,0.1585488687898282,0.9238709677419354,0.0506578300708317,0.1333333333333333,0.07698003589195014,0.99,0.52,100.0,168.0
OCT,synthetic100_10_2.csv,2,75.0,1.0,0.0,1.0,0.0,0.9309906363487244,0.6010108945179049,0.0,0.0,0.0,0.0,1.0,0.0,0.97,0.95,10.0,18.0
OCT,synthetic100_10_3.csv,3,75.0,1.0,0.0,1.0,0.0,157.98503351211548,110.72598977406184,0.0,0.0,0.1428571428571428,0.0,1.0,0.0,0.9433333333333334,0.9,10.0,18.0
OCT,synthetic100_10_4.csv,4,75.0,0.9800000000000001,0.01333333333333342,0.8800000000000001,0.05656854249492379,300.6141844987869,290.3345628574858,0.1252087683763155,0.08361186535981639,0.4,0.09428090415820635,0.6428571428571428,0.10101525445522105,0.9333333333333332,0.79,10.0,18.0
OCT,synthetic100_10_5.csv,5,75.0,0.9766666666666668,0.006666666666666715,0.8,0.08640987597877145,174.4819696545601,68.26268685778548,0.07297313552595283,0.02085940034090895,0.5438824884792627,0.04661262987088149,0.75,0.08823529411764698,0.9133333333333333,0.73,10.0,18.0
OCT,synthetic100_30_2.csv,2,75.0,1.0,0.0,1.0,0.0,4.316882491111755,2.9653207029512254,0.0,0.0,0.0,0.0,1.0,0.0,0.8566666666666667,0.78,30.0,50.0
OCT,synthetic100_30_3.csv,3,75.0,0.9800000000000001,0.023094010767585053,0.9299999999999999,0.11489125293076059,464.89434248209,222.717730548305,0.25125628140703515,0.2901257634118722,0.21428571428571427,0.3400680204068024,0.7857142857142857,0.34006802040680245,0.8833333333333332,0.6799999999999999,30.0,50.0
OCT,synthetic100_30_4.csv,4,75.0,0.9633333333333333,0.020000000000000007,0.67,0.11489125293076055,477.694708943367,247.8305177581961,0.229811016236737,0.12554596343588204,0.55,0.0838870492807861,0.5625,0.10485881160098261,0.8800000000000001,0.56,30.0,50.0
OCT,synthetic100_30_5.csv,5,75.0,0.9766666666666668,0.006666666666666715,0.64,0.06531972647421805,175.11783385276794,101.93591728575775,0.07297313552595755,0.020859400340912104,0.7148387096774194,0.033199175045854436,0.5,0.08838834764831843,0.9566666666666667,0.76,30.0,50.0
OCT,synthetic2500_100_2.csv,2,1875.0,0.8969333333333334,0.0029008300217032066,0.9028,0.008702490065109734,615.4112951159477,0.26206601273192065,2.6448574071035322,0.07644938357431112,0.16666666666666666,0.19245008972987526,0.8333333333333333,0.1924500897298753,0.8969333333333334,0.9028,100.0,168.0
OCT,synthetic2500_100_3.csv,3,1875.0,0.8105333333333334,0.004230401434414504,0.8084,0.012691204303243487,646.1188914775848,1.1052968093120465,2.425806519381333,0.05547564341169111,0.2857142857142857,0.0,0.7142857142857143,0.0,0.8105333333333334,0.8084,100.0,168.0
OCT,synthetic2500_100_4.csv,4,1875.0,0.8924444444444445,0.02340193091115285,0.8784000000000001,0.019661129163911294,773.2990399599075,124.19762967097476,0.0,0.0,0.4444444444444445,0.03849001794597505,0.5555555555555555,0.03849001794597503,0.8996000000000001,0.8852,100.0,168.0
OCT,synthetic2500_100_5.csv,5,1875.0,0.8594666666666665,0.008427116724971638,0.8408,0.025881782524908616,932.5802099704742,32.373653308023975,0.44110911847580514,0.02656869370364064,0.5403225806451613,0.03088474541149481,0.4596774193548387,0.03088474541149481,0.8594666666666665,0.8408,100.0,168.0
OCT,synthetic2500_10_2.csv,2,1875.0,1.0,0.0,1.0,0.0,193.11310243606567,25.71389908784177,0.0,0.0,0.0,0.0,1.0,0.0,0.9225333333333333,0.9139999999999999,10.0,18.0
OCT,synthetic2500_10_3.csv,3,1875.0,0.9640000000000001,0.0022416924822965915,0.9688000000000001,0.006725077446889885,606.0091951489449,0.20467113609966722,0.45204012225903334,0.028272490470537294,0.2857142857142857,0.0,0.7142857142857143,0.0,0.9633333333333333,0.9676,10.0,18.0
OCT,synthetic2500_10_4.csv,4,1875.0,0.8088,0.03260320365989955,0.7824,0.03013215336922781,615.6906603574753,0.1675434860141111,1.2097756633039136,0.20863028796768943,0.4,0.05443310539518176,0.6,0.05443310539518172,0.8088,0.7824,10.0,18.0
OCT,synthetic2500_10_5.csv,5,1875.0,0.9379555555555555,0.013767164370879503,0.9429333333333334,0.014429599209033212,638.0986429452896,1.2404048707642217,0.0,0.0,0.4086021505376343,0.018624202231923397,0.632183908045977,0.019908629972056037,0.9330666666666667,0.9388,10.0,18.0
OCT,synthetic2500_30_2.csv,2,1875.0,0.9562666666666665,0.029156639546244496,0.9548,0.030142771383312904,591.2752659320831,28.207392718279117,1.109507796575911,0.739700187258046,0.25,0.16666666666666666,0.75,0.16666666666666669,0.9416,0.9399999999999998,30.0,50.0
OCT,synthetic2500_30_3.csv,3,1875.0,0.9016,0.004618802153517011,0.8984,0.011426285485668576,617.2003116607666,2.1447317241331576,1.2453433497441608,0.059181964399282125,0.3214285714285714,0.0714285714285714,0.6785714285714286,0.07142857142857147,0.9016,0.8984,30.0,50.0
OCT,synthetic2500_30_4.csv,4,1875.0,0.8490666666666666,0.008342306280284468,0.8412,0.019261014165060653,643.319280564785,6.8550859679148335,0.9523378229245587,0.05311263375486257,0.4666666666666667,0.14401645996461915,0.5333333333333333,0.14401645996461906,0.8489333333333333,0.8400000000000001,30.0,50.0
OCT,synthetic2500_30_5.csv,5,1875.0,0.8981333333333333,0.0,0.8816,0.0,705.3215671380361,16.20679158357445,0.0,0.0,0.3548387096774194,0.0,0.6666666666666666,0.0,0.8938666666666667,0.8714666666666666,30.0,50.0
OCT,synthetic500_100_2.csv,2,375.0,0.9893333333333334,0.00722136747078749,0.99,0.007659416862050708,475.0359698534012,266.57363921811344,0.2676256866932613,0.18120415063704232,0.0,0.0,1.0,0.0,0.9333333333333333,0.9339999999999999,100.0,168.0
OCT,synthetic500_100_3.csv,3,375.0,0.8466666666666667,0.0034426518632954756,0.812,0.04732863826479692,609.8440072536469,0.19106695790619527,1.9541353648331605,0.044731432803355814,0.3214285714285714,0.0714285714285714,0.6785714285714286,0.07142857142857147,0.8453333333333333,0.8200000000000001,100.0,168.0
OCT,synthetic500_100_4.csv,4,375.0,0.9333333333333332,0.0,0.9040000000000001,0.0,624.4753972887993,1.244627495892719,0.0,0.0,0.4,0.0,0.6428571428571429,0.0,0.9186666666666665,0.882,100.0,168.0
OCT,synthetic500_100_5.csv,5,375.0,0.6177777777777779,0.012316805742712022,0.6773333333333333,0.03233161507461903,657.3914010708148,3.387588738159164,0.0,0.0,0.9743589743589745,0.044411559168432674,0.011904761904761899,0.020619652471058056,0.9076923076923078,0.764923076923077,100.0,168.0
OCT,synthetic500_10_2.csv,2,375.0,1.0,0.0,1.0,0.0,10.97661429643631,5.19567610277492,0.0,0.0,0.0,0.0,1.0,0.0,0.8713333333333333,0.882,10.0,18.0
OCT,synthetic500_10_3.csv,3,375.0,0.9806666666666667,0.025333333333333284,0.982,0.017738846260866775,439.00443452596664,190.73412384176024,0.24301091193042215,0.31872422107057147,0.2857142857142857,0.26082026547865056,0.7142857142857142,0.2608202654786506,0.9506666666666665,0.96,10.0,18.0
OCT,synthetic500_10_4.csv,4,375.0,0.9246666666666666,0.05163403987752718,0.9119999999999999,0.04478094832999112,477.1420030593872,252.47257787254085,0.47385259819864184,0.32566082684790704,0.4333333333333334,0.06666666666666667,0.6153846153846154,0.0,0.9453333333333334,0.9179999999999999,10.0,18.0
OCT,synthetic500_10_5.csv,5,375.0,0.8819999999999999,0.05330554831798919,0.8119999999999999,0.0722956891292051,607.9827274084091,0.5818968819390078,0.37032539562761635,0.1679441772077216,0.3685593014795052,0.07783756466825895,0.5499999999999999,0.1575271875417536,0.952,0.8960000000000001,10.0,18.0
OCT,synthetic500_30_2.csv,2,375.0,1.0,0.0,1.0,0.0,20.78961855173111,11.524761908161874,0.0,0.0,0.0,0.0,1.0,0.0,0.9186666666666665,0.906,30.0,50.0
OCT,synthetic500_30_3.csv,3,375.0,0.9846666666666668,0.030666666666666686,0.976,0.04799999999999998,463.6026077270508,111.96572899886583,0.19314746388982199,0.38629492777964397,0.3214285714285714,0.0714285714285714,0.7916666666666667,0.08333333333333338,0.9359999999999999,0.906,30.0,50.0
OCT,synthetic500_30_4.csv,4,375.0,0.946,0.004000000000000026,0.8960000000000001,0.014605934866804457,606.9522422552109,0.405698810212774,0.33864765535787344,0.02517077902270537,0.4333333333333334,0.03849001794597505,0.6071428571428572,0.04123930494211618,0.942,0.8939999999999999,30.0,50.0
OCT,synthetic500_30_5.csv,5,375.0,0.7804444444444445,0.01714426801954306,0.6960000000000001,0.06039867548216599,618.20859593153,0.7090719689288836,0.0,0.0,0.6098901098901099,0.10724846865902822,0.319376026272578,0.1663671100917424,0.868,0.744,30.0,50.0
binOCT,synthetic100_100_2.csv,2,75.0,1.0,0.0,1.0,0.0,38.389050006866455,58.73107730335755,0.0,0.0,0.0,0.0,1.0,0.0,0.9133333333333333,0.76,100.0,168.0
binOCT,synthetic100_100_3.csv,3,75.0,0.9566666666666667,0.03150543750835073,0.8300000000000001,0.13216151734399337,511.92334884405136,182.7117781303946,74.99999999999997,49.99999999999998,0.3928571428571428,0.2704242069428701,0.6071428571428571,0.27042420694287017,0.8733333333333333,0.74,100.0,168.0
binOCT,synthetic100_100_4.csv,4,75.0,1.0,0.0,0.73,0.10519822558706333,143.32398450374603,112.18485172964367,0.0,0.0,0.8666666666666668,0.05443310539518169,0.16666666666666663,0.06804138174397718,0.97,0.76,100.0,168.0
binOCT,synthetic100_100_5.csv,5,75.0,1.0,0.0,0.45,0.07571877794400365,203.19234430789948,277.03172448994894,0.0,0.0,0.8951612903225807,0.04838709677419359,0.21666666666666662,0.09999999999999998,0.99,0.52,100.0,168.0
binOCT,synthetic100_10_2.csv,2,75.0,1.0,0.0,0.9800000000000001,0.03999999999999999,0.5679450035095215,0.13684240170612536,0.0,0.0,0.08333333333333333,0.16666666666666666,0.9166666666666666,0.16666666666666669,0.97,0.95,10.0,18.0
binOCT,synthetic100_10_3.csv,3,75.0,1.0,0.0,1.0,0.0,82.53897392749786,99.71665993079688,0.0,0.0,0.1428571428571428,0.0,1.0,0.0,0.9433333333333334,0.9,10.0,18.0
binOCT,synthetic100_10_4.csv,4,75.0,0.9666666666666668,0.017213259316477412,0.8,0.0653197264742181,600.8283216357231,0.05767876145632413,99.99999999999996,4.0194366942304644e-14,0.3833333333333333,0.06382847385042255,0.6607142857142857,0.06838765055402414,0.9333333333333332,0.79,10.0,18.0
binOCT,synthetic100_10_5.csv,5,75.0,0.9933333333333334,0.0076980035891949326,0.8100000000000002,0.08869423130433383,334.1483830809593,310.45600639137456,49.99999999999997,57.73502691896253,0.5483870967741935,0.04561979233461601,0.8235294117647058,0.08318903308077032,0.9133333333333333,0.73,10.0,18.0
binOCT,synthetic100_30_2.csv,2,75.0,1.0,0.0,1.0,0.0,8.822335600852966,5.984703298815284,0.0,0.0,0.0,0.0,1.0,0.0,0.8566666666666667,0.78,30.0,50.0
binOCT,synthetic100_30_3.csv,3,75.0,0.9400000000000001,0.04422166387140535,0.8300000000000001,0.19697715603592206,593.9664388895035,13.858047437688047,74.99999999999997,49.99999999999998,0.42857142857142855,0.3688555567816587,0.5714285714285714,0.3688555567816588,0.8833333333333332,0.6799999999999999,30.0,50.0
binOCT,synthetic100_30_4.csv,4,75.0,0.9433333333333334,0.029564743768111336,0.59,0.14742229591663986,602.3435207605362,0.05413195889266089,99.99999999999997,2.0097183471152322e-14,0.6666666666666666,0.12171612389003687,0.41666666666666663,0.15214515486254615,0.8800000000000001,0.56,30.0,50.0
binOCT,synthetic100_30_5.csv,5,75.0,0.9966666666666667,0.00666666666666659,0.72,0.05656854249492379,290.308558344841,237.3455290226513,24.999999999999954,49.99999999999991,0.6935483870967742,0.06176949082298957,0.59375,0.11967838846954224,0.9566666666666667,0.76,30.0,50.0
binOCT,synthetic2500_100_2.csv,2,1875.0,0.8969333333333334,0.0029008300217032066,0.9028,0.008702490065109734,635.7773850560188,0.7457988050060919,100.0,0.0,0.16666666666666666,0.19245008972987526,0.8333333333333333,0.1924500897298753,0.8969333333333334,0.9028,100.0,168.0
binOCT,synthetic2500_100_3.csv,3,1875.0,0.8105333333333334,0.004230401434414504,0.8084,0.012691204303243487,679.2755879759789,1.6214304553331538,100.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.8105333333333334,0.8084,100.0,168.0
binOCT,synthetic2500_100_4.csv,4,1875.0,0.9001333333333333,0.024480619696828358,0.8863999999999999,0.022323679505553418,870.9167352318764,204.46821133558544,100.0,0.0,0.45,0.033333333333333326,0.55,0.033333333333333305,0.8996000000000001,0.8852,100.0,168.0
binOCT,synthetic2500_100_5.csv,5,1875.0,0.8598666666666667,0.008414449653005451,0.8368,0.028231424571447516,1437.2634179592133,429.8499362264086,100.0,0.0,0.5483870967741935,0.045619792334615994,0.4516129032258064,0.04561979233461597,0.8594666666666665,0.8408,100.0,168.0
binOCT,synthetic2500_10_2.csv,2,1875.0,1.0,0.0,1.0,0.0,13.607331037521362,8.375395746211796,0.0,0.0,0.0,0.0,1.0,0.0,0.9225333333333333,0.9139999999999999,10.0,18.0
binOCT,synthetic2500_10_3.csv,3,1875.0,1.0,0.0,1.0,0.0,108.52445596456528,131.58958818840003,0.0,0.0,0.0,0.0,1.0,0.0,0.9633333333333333,0.9676,10.0,18.0
binOCT,synthetic2500_10_4.csv,4,1875.0,0.8884000000000001,0.052955774699970926,0.8795999999999999,0.05879319688535396,618.993437230587,1.0856626533577125,100.0,0.0,0.3333333333333333,0.12171612389003691,0.6666666666666666,0.12171612389003691,0.8088,0.7824,10.0,18.0
binOCT,synthetic2500_10_5.csv,5,1875.0,0.9542666666666667,0.011622710845900238,0.9536,0.01116183975277671,646.917619228363,1.3154611396831257,100.0,0.0,0.3790322580645161,0.048387096774193505,0.6637931034482759,0.051724137931034544,0.9330666666666667,0.9388,10.0,18.0
binOCT,synthetic2500_30_2.csv,2,1875.0,0.9853333333333334,0.029333333333333343,0.9852000000000001,0.029600000000000008,296.94744116067886,221.27454693112296,25.0,50.0,0.08333333333333333,0.16666666666666666,0.9166666666666666,0.16666666666666669,0.9416,0.9399999999999998,30.0,50.0
binOCT,synthetic2500_30_3.csv,3,1875.0,0.9016,0.004618802153517011,0.8984,0.011426285485668576,627.9580835700035,6.196070235200743,100.0,0.0,0.3214285714285714,0.0714285714285714,0.6785714285714286,0.07142857142857147,0.9016,0.8984,30.0,50.0
binOCT,synthetic2500_30_4.csv,4,1875.0,0.8505333333333333,0.011232756332032403,0.8400000000000001,0.017864676506073884,668.0522688031197,11.758983684185806,100.0,0.0,0.4666666666666667,0.14401645996461915,0.5333333333333333,0.14401645996461906,0.8489333333333333,0.8400000000000001,30.0,50.0
binOCT,synthetic2500_30_5.csv,5,1875.0,0.8954666666666665,0.0068091441785620675,0.8682666666666666,0.0064663230149238,749.3227732976278,14.636813689860594,100.0,0.0,0.3655913978494623,0.018624202231923397,0.6555555555555556,0.01924500897298757,0.8938666666666667,0.8714666666666666,30.0,50.0
binOCT,synthetic500_100_2.csv,2,375.0,1.0,0.0,1.0,0.0,214.05891692638397,129.4544574757896,0.0,0.0,0.0,0.0,1.0,0.0,0.9333333333333333,0.9339999999999999,100.0,168.0
binOCT,synthetic500_100_3.csv,3,375.0,0.8526666666666667,0.008255189164891845,0.8280000000000001,0.04156921938165303,616.8724256753922,0.6298169751935807,100.0,0.0,0.3571428571428571,0.08247860988423221,0.6428571428571428,0.08247860988423229,0.8453333333333333,0.8200000000000001,100.0,168.0
binOCT,synthetic500_100_4.csv,4,375.0,0.9213333333333333,0.02025028577759023,0.876,0.020132891827388675,634.5080317258835,0.4128536644088534,100.0,0.0,0.5333333333333333,0.07698003589195009,0.5,0.08247860988423228,0.9186666666666665,0.882,100.0,168.0
binOCT,synthetic500_100_5.csv,5,375.0,0.9117948717948718,0.018002848777417507,0.7575384615384616,0.03415800390493025,688.1354185801285,2.6520012624750327,100.0,0.0,0.6600496277915633,0.02504032341310275,0.3763736263736263,0.02772321520736373,0.9076923076923078,0.764923076923077,100.0,168.0
binOCT,synthetic500_10_2.csv,2,375.0,1.0,0.0,1.0,0.0,3.06356281042099,2.3801445896458855,0.0,0.0,0.0,0.0,1.0,0.0,0.8713333333333333,0.882,10.0,18.0
binOCT,synthetic500_10_3.csv,3,375.0,1.0,0.0,0.998,0.004000000000000013,101.74576151371002,51.749729215235035,0.0,0.0,0.0357142857142857,0.0714285714285714,0.9642857142857142,0.07142857142857144,0.9506666666666665,0.96,10.0,18.0
binOCT,synthetic500_10_4.csv,4,375.0,0.99,0.00666666666666659,0.9879999999999999,0.007999999999999998,457.1082108616829,293.4186443772263,74.99999999999997,49.99999999999998,0.41666666666666663,0.08388704928078611,0.6730769230769231,0.09679274917013787,0.9453333333333334,0.9179999999999999,10.0,18.0
binOCT,synthetic500_10_5.csv,5,375.0,0.96,0.0021773242158072866,0.9040000000000001,0.014605934866804443,610.0931603312492,0.23359925036451012,100.0,0.0,0.3064516129032258,0.041644982217284084,0.7166666666666667,0.04303314829119354,0.952,0.8960000000000001,10.0,18.0
binOCT,synthetic500_30_2.csv,2,375.0,1.0,0.0,1.0,0.0,18.134004712104797,26.273106849273113,0.0,0.0,0.0,0.0,1.0,0.0,0.9186666666666665,0.906,30.0,50.0
binOCT,synthetic500_30_3.csv,3,375.0,0.9606666666666668,0.026432303468798667,0.932,0.0464183871614112,505.5352548956871,198.2765979323865,74.99999999999999,49.99999999999999,0.3571428571428571,0.08247860988423221,0.75,0.09622504486493767,0.9359999999999999,0.906,30.0,50.0
binOCT,synthetic500_30_4.csv,4,375.0,0.9433333333333334,0.004554200340426553,0.8960000000000001,0.019595917942265458,610.1859865188599,0.3805313648105772,100.0,0.0,0.4166666666666667,0.033333333333333326,0.625,0.03571428571428574,0.942,0.8939999999999999,30.0,50.0
binOCT,synthetic500_30_5.csv,5,375.0,0.8779999999999999,0.02833660111874679,0.754,0.04201587001756998,630.9021075963974,10.116912012292964,100.0,0.0,0.4193548387096774,0.07901579815429606,0.6382389162561577,0.09517282493868294,0.868,0.744,30.0,50.0
